,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,isOpen,vwap
1796,002230.XSHE,002230,科大讯飞,XSHE,2015-09-25,253.994,28.69,254.437,256.208,230.888,235.58,3047869,721656107.55,25073,0.0289,8.853064537,24141826704.0,34205755314.0,1,243.564
1797,002230.XSHE,002230,科大讯飞,XSHE,2015-09-28,235.58,26.61,238.856,248.506,234.606,247.355,2458595,580157894.75,18006,0.0233,8.853064537,25348464416.0,35915400356.0,1,242.739
1798,002230.XSHE,002230,科大讯飞,XSHE,2015-09-29,247.355,27.94,241.246,246.115,237.262,239.741,1964828,460774395.37,16151,0.0186,8.853064537,24568232512.0,34809915592.0,1,241.237
1799,002230.XSHE,002230,科大讯飞,XSHE,2015-09-30,239.741,27.08,240.361,244.168,233.278,237.262,1904355,440797430.55,14718,0.0181,8.853064537,24314203520.0,34449990320.0,1,238.106
1800,002230.XSHE,002230,科大讯飞,XSHE,2015-10-08,237.262,26.8,248.771,254.968,245.23,250.453,3008249,732796918.06,21108,0.0285,8.853064537,25666000656.0,36365306946.0,1,250.582
1801,002230.XSHE,002230,科大讯飞,XSHE,2015-10-09,250.453,28.29,253.198,274.002,250.542,270.904,5199904,1324662301.8,41312,0.0493,8.853064537,27761739840.0,39334690440.0,1,262.053
1802,002230.XSHE,002230,科大讯飞,XSHE,2015-10-12,270.904,30.6,273.648,289.938,271.081,283.298,5177682,1414928455.31,36939,0.0491,8.853064537,29031884800.0,41134316800.0,1,281.112
1803,002230.XSHE,002230,科大讯飞,XSHE,2015-10-13,283.298,32.0,281.97,297.109,280.2,286.928,4402436,1241987490.95,37330,0.0418,8.853064537,29403855824.0,41661350234.0,1,290.204
1804,002230.XSHE,002230,科大讯飞,XSHE,2015-10-14,286.928,32.41,286.397,289.938,277.367,280.2,3172795,868288489.45,29826,0.0301,8.853064537,28714348560.0,40684410210.0,1,281.515
1805,002230.XSHE,002230,科大讯飞,XSHE,2015-10-15,280.2,31.65,280.554,300.739,278.163,298.348,4050979,1146410238.2,34199,0.0384,8.853064537,30574203680.0,43319577380.0,1,291.112
1806,002230.XSHE,002230,科大讯飞,XSHE,2015-10-16,298.348,33.7,300.916,303.04,289.318,296.932,3864499,1112946853.3,32722,0.0367,8.853064537,30429044256.0,43113905796.0,1,296.252
1807,002230.XSHE,002230,科大讯飞,XSHE,2015-10-19,296.932,33.54,298.26,305.785,289.495,292.063,4001673,1156847622.61,35267,0.038,8.853064537,29930058736.0,42406909726.0,1,297.382
1808,002230.XSHE,002230,科大讯飞,XSHE,2015-10-20,292.063,32.99,290.558,321.278,289.584,321.278,6339626,1930349379.86,44690,0.0601,8.853064537,32923971856.0,46648886146.0,1,313.222
1809,002230.XSHE,002230,科大讯飞,XSHE,2015-10-21,321.278,36.29,339.072,351.113,309.857,320.392,10722810,3469070043.36,72043,0.1017,8.853064537,32833247216.0,46520341406.0,1,332.801
1810,002230.XSHE,002230,科大讯飞,XSHE,2015-10-22,320.392,36.19,318.356,352.441,317.028,352.441,10946463,3627213179.34,65516,0.1038,8.853064537,36117479184.0,51173660994.0,1,340.862
1811,002230.XSHE,002230,科大讯飞,XSHE,2015-10-23,352.441,39.81,356.779,357.044,338.718,348.191,8370103,2818438027.44,55831,0.0794,8.853064537,35682000912.0,50556646242.0,1,346.384
1812,002230.XSHE,002230,科大讯飞,XSHE,2015-10-26,348.191,39.33,349.696,365.189,337.213,362.09,8741534,2995268654.48,57117,0.0829,8.853064537,37106377760.0,52574798660.0,1,352.475
1813,002230.XSHE,002230,科大讯飞,XSHE,2015-10-27,362.09,40.9,354.3,370.058,339.072,354.919,5335118,1828747785.93,44549,0.0506,8.853064537,36371508176.0,51533586266.0,1,352.606
1814,002230.XSHE,002230,科大讯飞,XSHE,2015-10-28,354.919,40.09,352.972,370.058,338.187,340.666,6112007,2095186856.1,44996,0.058,8.853064537,34910841472.0,49464015952.0,1,352.629
1815,002230.XSHE,002230,科大讯飞,XSHE,2015-10-29,340.666,38.48,340.577,344.384,321.897,332.875,5500763,1778191156.67,47027,0.0522,8.853064537,34112464640.0,48332822240.0,1,332.533
1816,002230.XSHE,002230,科大讯飞,XSHE,2015-10-30,332.875,37.6,331.37,341.64,321.366,330.662,4287479,1386327187.04,34063,0.0407,8.853064537,33885653040.0,48011460390.0,1,332.616
1817,002230.XSHE,002230,科大讯飞,XSHE,2015-11-02,330.662,37.35,318.71,329.688,309.857,312.69,4327356,1346742862.22,36424,0.041,8.853064537,32043942848.0,45402002168.0,1,320.141
1818,002230.XSHE,002230,科大讯飞,XSHE,2015-11-03,312.69,35.32,317.825,323.048,310.388,314.195,3538608,1086417086.71,28963,0.0336,8.853064537,32198174736.0,45620528226.0,1,315.823
1819,002230.XSHE,002230,科大讯飞,XSHE,2015-11-04,314.195,35.49,318.71,340.843,318.71,339.604,5379199,1740227922.83,45374,0.051,8.853064537,34801971904.0,49309762264.0,1,332.788
1820,002230.XSHE,002230,科大讯飞,XSHE,2015-11-05,339.604,38.36,338.364,347.129,327.563,329.954,5528950,1801923331.03,49163,0.0524,8.853064537,33813073328.0,47908624598.0,1,335.253
1821,002230.XSHE,002230,科大讯飞,XSHE,2015-11-06,329.954,37.27,333.761,347.394,333.583,344.827,5114939,1704413241.76,43658,0.0485,8.853064537,35337247280.0,50068176230.0,1,342.779
1822,002230.XSHE,002230,科大讯飞,XSHE,2015-11-09,344.827,38.95,345.092,352.706,330.219,349.608,6053173,2028319086.56,49184,0.0574,8.853064537,35827160336.0,50762317826.0,1,344.693
1823,002230.XSHE,002230,科大讯飞,XSHE,2015-11-10,349.608,39.49,345.27,366.96,343.587,353.414,5217825,1803994972.35,43664,0.0495,8.853064537,36217276288.0,51315060208.0,1,355.652
1824,002230.XSHE,002230,科大讯飞,XSHE,2015-11-11,353.414,39.92,354.565,369.173,352.529,359.434,4583298,1607749549.14,36149,0.0435,8.853064537,36834203840.0,52189164440.0,1,360.844
1825,002230.XSHE,002230,科大讯飞,XSHE,2015-11-12,359.434,40.6,364.658,368.11,339.072,344.384,7160280,2412416453.21,56301,0.0679,8.853064537,35291884960.0,50003903860.0,1,346.579
1826,002230.XSHE,002230,科大讯飞,XSHE,2015-11-13,344.384,38.9,339.958,341.551,328.183,328.714,4139828,1345645543.8,38111,0.0393,8.853064537,33686058832.0,47728661962.0,1,334.371
1827,002230.XSHE,002230,科大讯飞,XSHE,2015-11-16,328.714,37.13,323.137,337.921,318.71,337.479,4412783,1414894957.29,34468,0.0419,8.853064537,34584232768.0,49001254888.0,1,329.831
1828,002230.XSHE,002230,科大讯飞,XSHE,2015-11-17,337.479,38.12,343.499,350.139,327.652,328.891,5202887,1712006207.47,44815,0.0494,8.853064537,33704203760.0,47754370910.0,1,338.486
1829,002230.XSHE,002230,科大讯飞,XSHE,2015-11-18,328.891,37.15,327.563,337.567,323.225,324.465,3785121,1215939779.92,34446,0.0359,8.853064537,33250580560.0,47111647210.0,1,330.455
1830,002230.XSHE,002230,科大讯飞,XSHE,2015-11-19,324.465,36.65,327.74,356.601,324.465,353.237,7781407,2600961227.15,69967,0.0738,8.853064537,36199131360.0,51289351260.0,1,343.839
1831,002230.XSHE,002230,科大讯飞,XSHE,2015-11-20,353.237,39.9,352.706,352.972,336.505,345.889,7270015,2432939854.77,58122,0.069,8.853064537,35446116848.0,50222429918.0,1,344.251
1832,002230.XSHE,002230,科大讯飞,XSHE,2015-11-23,345.889,39.07,334.911,344.207,325.704,333.495,5603519,1816256563.05,46528,0.0532,8.853064537,34175971888.0,48422803558.0,1,333.423
1833,002230.XSHE,002230,科大讯飞,XSHE,2015-11-24,333.495,37.67,334.557,343.499,334.469,338.099,3552390,1169726477.48,34446,0.0337,8.853064537,34647740016.0,49091236206.0,1,338.722
1834,002230.XSHE,002230,科大讯飞,XSHE,2015-11-25,338.099,38.19,339.604,344.384,331.99,341.994,3999154,1319121877.12,36924,0.0379,8.853064537,35046928432.0,49656833062.0,1,339.31
1835,002230.XSHE,002230,科大讯飞,XSHE,2015-11-26,341.994,38.63,346.155,347.04,328.714,330.751,4931015,1606666701.93,46419,0.0468,8.853064537,33894725504.0,48024314864.0,1,335.173
1836,002230.XSHE,002230,科大讯飞,XSHE,2015-11-27,330.751,37.36,329.245,334.734,301.181,311.539,4329332,1350333353.64,45288,0.0411,8.853064537,31926000816.0,45234894006.0,1,320.848
1837,002230.XSHE,002230,科大讯飞,XSHE,2015-11-30,311.539,35.19,309.857,315.7,291.266,310.034,3634426,1080433541.9,35792,0.0345,8.853064537,31771768928.0,45016367948.0,1,305.803
1838,002230.XSHE,002230,科大讯飞,XSHE,2015-12-01,310.034,35.02,310.123,318.622,307.201,311.628,2613632,791758960.18,23838,0.0248,8.853064537,31935073280.0,45247748480.0,1,311.622
1839,002230.XSHE,002230,科大讯飞,XSHE,2015-12-02,311.628,35.2,311.628,314.284,298.083,309.769,2083394,620034286.19,20823,0.0198,8.853064537,31744551536.0,44977804526.0,1,306.143
1840,002230.XSHE,002230,科大讯飞,XSHE,2015-12-03,309.769,34.99,310.831,319.596,310.831,318.71,2190125,672698132.77,23415,0.0208,8.853064537,32660870400.0,46276106400.0,1,315.959
1841,002230.XSHE,002230,科大讯飞,XSHE,2015-12-04,318.71,36.0,318.356,320.924,310.92,313.753,1871813,574131586.76,21187,0.0178,8.853064537,32152812416.0,45556255856.0,1,315.521
1842,002230.XSHE,002230,科大讯飞,XSHE,2015-12-07,313.753,35.44,314.726,322.694,314.107,321.366,2520879,782150561.91,23012,0.0239,8.853064537,32933044320.0,46661740620.0,1,319.167
1843,002230.XSHE,002230,科大讯飞,XSHE,2015-12-08,321.366,36.3,320.304,321.455,309.857,310.566,2423231,738367928.7,22396,0.023,8.853064537,31826203712.0,45093494792.0,1,313.442
1844,002230.XSHE,002230,科大讯飞,XSHE,2015-12-09,310.566,35.08,309.06,315.7,301.004,311.008,1905831,576652614.54,16984,0.0181,8.853064537,31871566032.0,45157767162.0,1,311.25
1845,002230.XSHE,002230,科大讯飞,XSHE,2015-12-10,311.008,35.13,312.779,318.622,310.743,312.956,1766347,539605831.97,17668,0.0168,8.853064537,32071160240.0,45440565590.0,1,314.254
1846,002230.XSHE,002230,科大讯飞,XSHE,2015-12-11,312.956,35.35,310.211,313.221,307.201,307.644,1579453,475000057.22,15449,0.015,8.853064537,31526812400.0,44669297150.0,1,309.362
1847,002230.XSHE,002230,科大讯飞,XSHE,2015-12-14,307.644,34.75,304.9,316.674,303.217,315.966,1743697,530692894.6,18393,0.0165,8.853064537,32379624016.0,45877617706.0,1,313.077
1848,002230.XSHE,002230,科大讯飞,XSHE,2015-12-15,315.966,35.69,318.002,333.583,317.382,329.245,3742576,1193451693.87,39309,0.0355,8.853064537,33740493616.0,47805788806.0,1,328.03
1849,002230.XSHE,002230,科大讯飞,XSHE,2015-12-16,329.245,37.19,329.954,332.787,325.085,325.439,2567441,820534100.07,26505,0.0244,8.853064537,33350377664.0,47253046424.0,1,328.758
1850,002230.XSHE,002230,科大讯飞,XSHE,2015-12-17,325.439,36.76,327.652,332.875,327.032,330.839,3764472,1208965206.33,30806,0.0357,8.853064537,33903797968.0,48037169338.0,1,330.362
1851,002230.XSHE,002230,科大讯飞,XSHE,2015-12-18,330.839,37.37,338.63,349.696,338.63,340.843,6978427,2328791831.22,62798,0.0662,8.853064537,34928986400.0,49489724900.0,1,343.283
1852,002230.XSHE,002230,科大讯飞,XSHE,2015-12-21,340.843,38.5,342.614,344.384,332.875,340.932,4257996,1393394181.42,37726,0.0404,8.853064537,34938058864.0,49502579374.0,1,336.627
1853,002230.XSHE,002230,科大讯飞,XSHE,2015-12-22,340.932,38.51,340.932,342.525,328.891,334.203,4086064,1327411526.08,36716,0.0388,8.853064537,34248551600.0,48525639350.0,1,334.18
1854,002230.XSHE,002230,科大讯飞,XSHE,2015-12-23,334.203,37.75,334.469,344.827,330.839,335.885,4349416,1431871980.58,41780,0.0413,8.853064537,34420928416.0,48769874356.0,1,338.651
1855,002230.XSHE,002230,科大讯飞,XSHE,2015-12-24,335.885,37.94,337.302,339.515,329.245,331.105,2519895,813733835.46,22091,0.0239,8.853064537,33931015360.0,48075732760.0,1,332.185
1856,002230.XSHE,002230,科大讯飞,XSHE,2015-12-25,331.105,37.4,333.318,339.515,330.308,332.167,2157541,701939197.1,20770,0.0205,8.853064537,34039884928.0,48229986448.0,1,334.673
1857,002230.XSHE,002230,科大讯飞,XSHE,2015-12-28,332.167,37.52,333.761,342.348,327.386,327.386,3598034,1174745479.62,34097,0.0341,8.853064537,33549971872.0,47535844852.0,1,335.86
1858,002230.XSHE,002230,科大讯飞,XSHE,2015-12-29,327.386,36.98,328.537,330.131,323.048,329.865,2274020,721782492.47,21524,0.0216,8.853064537,33804000864.0,47895770124.0,1,326.506
1859,002230.XSHE,002230,科大讯飞,XSHE,2015-12-30,329.865,37.26,329.777,338.63,325.793,337.479,3305590,1065585508.93,28196,0.0314,8.853064537,34584232768.0,49001254888.0,1,331.603
1860,002230.XSHE,002230,科大讯飞,XSHE,2015-12-31,337.479,38.12,337.39,339.338,327.563,328.006,2339698,755507847.8,21454,0.0222,8.853064537,33654074805.0,47669522940.0,1,332.169
1861,002230.XSHE,002230,科大讯飞,XSHE,2016-01-04,328.006,37.05,327.209,327.209,295.25,295.338,3175349,952291177.29,30620,0.0301,8.853064537,30302292456.0,42921870048.0,1,308.502
1862,002230.XSHE,002230,科大讯飞,XSHE,2016-01-05,295.338,33.36,265.769,291.62,265.769,282.147,4858817,1319898372.82,37162,0.046,8.853064537,28948862727.0,41004796116.0,1,279.441
1863,002230.XSHE,002230,科大讯飞,XSHE,2016-01-06,282.147,31.87,283.387,291.708,279.137,285.688,3042841,840093086.48,26425,0.0288,8.853064537,29312199567.0,41519446836.0,1,284.006
1864,002230.XSHE,002230,科大讯飞,XSHE,2016-01-07,285.688,32.27,280.642,280.642,257.093,257.093,946849,243214603.16,8424,0.009,8.853064537,26378254584.0,37363642272.0,1,264.234
1865,002230.XSHE,002230,科大讯飞,XSHE,2016-01-08,257.093,29.04,261.342,265.415,233.278,251.604,5194860,1273869190.31,39021,0.0492,8.853064537,25815082482.0,36565933656.0,1,252.25
1866,002230.XSHE,002230,科大讯飞,XSHE,2016-01-11,251.604,28.42,243.105,250.099,228.409,228.409,3975568,929439378.24,30693,0.0377,8.853064537,23435226180.0,33194971440.0,1,240.493
1867,002230.XSHE,002230,科大讯飞,XSHE,2016-01-12,228.409,25.8,230.622,245.23,225.93,237.793,3575445,817999701.88,29589,0.0339,8.853064537,24398068806.0,34558795848.0,1,235.344
1868,002230.XSHE,002230,科大讯飞,XSHE,2016-01-13,237.793,26.86,242.574,243.725,230.18,230.18,2572723,595738989.04,23827,0.0244,8.853064537,23616894600.0,33452296800.0,1,238.2
1869,002230.XSHE,002230,科大讯飞,XSHE,2016-01-14,230.18,26.0,219.556,247.62,219.556,246.558,3897920,887483022.69,31137,0.0369,8.853064537,25297327485.0,35832556380.0,1,234.211
1870,002230.XSHE,002230,科大讯飞,XSHE,2016-01-15,246.558,27.85,241.689,245.495,233.721,236.377,2926052,681519674.35,24905,0.0277,8.853064537,24252734070.0,34352935560.0,1,239.594
1871,002230.XSHE,002230,科大讯飞,XSHE,2016-01-18,236.377,26.7,231.95,249.833,231.419,245.053,3241424,768608462.25,27361,0.0307,8.853064537,25142909328.0,35613829824.0,1,243.921
1872,002230.XSHE,002230,科大讯飞,XSHE,2016-01-19,245.053,27.68,246.381,253.286,241.246,252.047,2913062,703104672.86,25734,0.0276,8.853064537,25860499587.0,36630264996.0,1,248.285
1873,002230.XSHE,002230,科大讯飞,XSHE,2016-01-20,252.047,28.47,251.87,253.463,242.574,244.787,3268283,785814471.12,27245,0.031,8.853064537,25115659065.0,35575231020.0,1,247.332
1874,002230.XSHE,002230,科大讯飞,XSHE,2016-01-21,244.787,27.65,241.689,248.771,231.95,231.95,2892362,676882908.69,24550,0.0274,8.853064537,23798563020.0,33709622160.0,1,240.736
1875,002230.XSHE,002230,科大讯飞,XSHE,2016-01-22,231.95,26.2,237.262,237.97,229.029,236.111,2083107,473951677.35,17535,0.0197,8.853064537,24225483807.0,34314336756.0,1,234.046
1876,002230.XSHE,002230,科大讯飞,XSHE,2016-01-25,236.111,26.67,239.033,244.876,236.554,240.98,2245641,525859220.53,17984,0.0213,8.853064537,24725071962.0,35021981496.0,1,240.885
1877,002230.XSHE,002230,科大讯飞,XSHE,2016-01-26,240.98,27.22,238.767,238.856,216.9,220.441,2877818,639232989.96,24896,0.0273,8.853064537,22617718290.0,32037007320.0,1,228.494
1878,002230.XSHE,002230,科大讯飞,XSHE,2016-01-27,220.441,24.9,219.999,227.17,206.808,224.779,3211348,675855821.33,25091,0.0304,8.853064537,23062805919.0,32667454452.0,1,216.494
1879,002230.XSHE,002230,科大讯飞,XSHE,2016-01-28,224.779,25.39,220.264,225.576,211.5,214.156,1895844,403052792.11,15680,0.018,8.853064537,21972795399.0,31123502292.0,1,218.695
1880,002230.XSHE,002230,科大讯飞,XSHE,2016-01-29,214.156,24.19,213.89,227.258,213.447,223.983,2166401,467657218.09,18472,0.0205,8.853064537,22981055130.0,32551658040.0,1,222.059
1881,002230.XSHE,002230,科大讯飞,XSHE,2016-02-01,223.983,25.3,224.071,225.488,217.785,220.087,1527457,330085428.95,13126,0.0145,8.853064537,22581384606.0,31985542248.0,1,222.299
1882,002230.XSHE,002230,科大讯飞,XSHE,2016-02-02,220.087,24.86,221.15,233.278,221.15,230.091,2134065,475501298.87,18686,0.0202,8.853064537,23607811179.0,33439430532.0,1,229.205
1883,002230.XSHE,002230,科大讯飞,XSHE,2016-02-03,230.091,25.99,227.524,235.049,225.842,233.278,1782123,399005614.2,15253,0.0169,8.853064537,23934814335.0,33902616180.0,1,230.314
1884,002230.XSHE,002230,科大讯飞,XSHE,2016-02-04,233.278,26.35,233.632,244.345,232.393,240.715,2813247,654912518.67,20905,0.0267,8.853064537,24697821699.0,34983382692.0,1,239.472
1885,002230.XSHE,002230,科大讯飞,XSHE,2016-02-05,240.715,27.19,240.715,243.902,236.997,237.085,1742924,407748981.81,14457,0.0165,8.853064537,24325401438.0,34455865704.0,1,240.655
1886,002230.XSHE,002230,科大讯飞,XSHE,2016-02-15,237.085,26.78,230.18,260.811,230.18,260.811,5720049,1398521020.33,38395,0.0542,8.853064537,26759758266.0,37904025528.0,1,251.506
1887,002230.XSHE,002230,科大讯飞,XSHE,2016-02-16,260.811,29.46,260.811,270.461,258.421,265.858,6144777,1580559933.57,45641,0.0582,8.853064537,27277513263.0,38637402804.0,1,264.597
1888,002230.XSHE,002230,科大讯飞,XSHE,2016-02-17,265.858,30.03,263.821,277.986,263.821,272.851,5231967,1379830103.05,42822,0.0496,8.853064537,27995103522.0,39653837976.0,1,271.294
1889,002230.XSHE,002230,科大讯飞,XSHE,2016-02-18,272.851,30.82,274.445,276.304,266.035,268.691,3116088,815832620.84,28156,0.0295,8.853064537,27568182735.0,39049123380.0,1,269.322
1890,002230.XSHE,002230,科大讯飞,XSHE,2016-02-19,268.691,30.35,268.956,273.737,266.477,267.717,2741120,718049664.63,22950,0.026,8.853064537,27468265104.0,38907594432.0,1,269.467
1891,002230.XSHE,002230,科大讯飞,XSHE,2016-02-22,267.717,30.24,273.383,273.471,267.185,270.55,2695813,708683692.46,22167,0.0255,8.853064537,27758934576.0,39319315008.0,1,270.422
1892,002230.XSHE,002230,科大讯飞,XSHE,2016-02-23,270.55,30.56,270.55,285.069,269.133,277.012,5276265,1427575815.97,46472,0.05,8.853064537,28422024309.0,40258552572.0,1,278.325
1893,002230.XSHE,002230,科大讯飞,XSHE,2016-02-24,277.012,31.29,272.674,276.039,260.015,266.123,4092345,1059847810.85,39684,0.0388,8.853064537,27304763526.0,38676001608.0,1,266.41
1894,002230.XSHE,002230,科大讯飞,XSHE,2016-02-25,266.123,30.06,265.061,265.061,239.475,240.98,4817076,1166140291.81,43622,0.0456,8.853064537,24725071962.0,35021981496.0,1,249.027
1895,002230.XSHE,002230,科大讯飞,XSHE,2016-02-26,240.98,27.22,246.115,246.646,236.819,241.069,2398458,566135281.6,21740,0.0227,8.853064537,24734155383.0,35034847764.0,1,242.811
1896,002230.XSHE,002230,科大讯飞,XSHE,2016-02-29,241.069,27.23,233.721,238.679,220.441,224.071,3511591,770481480.46,29096,0.0333,8.853064537,22990138551.0,32564524308.0,1,225.703
1897,002230.XSHE,002230,科大讯飞,XSHE,2016-03-01,224.071,25.31,225.576,239.298,222.389,235.492,3138439,704020738.04,25595,0.0297,8.853064537,24161899860.0,34224272880.0,1,230.755
1898,002230.XSHE,002230,科大讯飞,XSHE,2016-03-02,235.492,26.6,239.033,246.558,234.96,245.318,3091020,724383614.3,27274,0.0293,8.853064537,25170159591.0,35652428628.0,1,241.072
1899,002230.XSHE,002230,科大讯飞,XSHE,2016-03-03,245.318,27.71,244.345,251.25,241.777,242.485,2745471,655703299.4,25635,0.026,8.853064537,24879490119.0,35240708052.0,1,245.68
1900,002230.XSHE,002230,科大讯飞,XSHE,2016-03-04,242.485,27.39,240.803,244.345,227.347,231.065,2691147,615757327.36,24826,0.0255,8.853064537,23707728810.0,33580959480.0,1,235.37
1901,002230.XSHE,002230,科大讯飞,XSHE,2016-03-07,231.065,26.1,236.2,242.84,232.924,236.023,2325047,538494695.97,19951,0.022,8.853064537,24216400386.0,34301470488.0,1,238.248
1902,002230.XSHE,002230,科大讯飞,XSHE,2016-03-08,236.023,26.66,234.429,247.974,225.753,247.797,3787219,880686189.79,34584,0.0359,8.853064537,25424495379.0,36012684132.0,1,239.211
1903,002230.XSHE,002230,科大讯飞,XSHE,2016-03-09,247.797,27.99,241.954,249.302,240.626,242.131,3124158,743725965.09,26373,0.0296,8.853064537,24843156435.0,35189242980.0,1,244.884
1904,002230.XSHE,002230,科大讯飞,XSHE,2016-03-10,242.131,27.35,253.198,258.509,241.954,242.84,4206465,1016151909.04,37674,0.0399,8.853064537,24915823803.0,35292173124.0,1,248.497
1905,002230.XSHE,002230,科大讯飞,XSHE,2016-03-11,242.84,27.43,238.59,241.689,232.836,237.262,2448030,564813081.35,23572,0.0232,8.853064537,24343568280.0,34481598240.0,1,237.338
1906,002230.XSHE,002230,科大讯飞,XSHE,2016-03-14,237.262,26.8,241.6,256.473,239.918,253.109,4523667,1102483087.46,40780,0.0429,8.853064537,25969500639.0,36784660212.0,1,250.704
1907,002230.XSHE,002230,科大讯飞,XSHE,2016-03-15,253.109,28.59,250.63,255.499,245.407,247.266,3239040,786988061.4,29253,0.0307,8.853064537,25369994853.0,35935486524.0,1,249.938
